Estado,Clave municipal,Municipio,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
Oaxaca,20340,San Pedro y San Pablo Tequixtepec, 13.99 , 11.41 , 0.37 , 213.59 , 687.86 ," 3,051.66 ", 32.10 
Oaxaca,20341,San Pedro Yucunama, 2.09 , 1.37 , 0.04 , 10.65 , 72.58 , 196.92 , 3.08 
Oaxaca,20342,San Raymundo Jalpan, 10.08 , 8.36 , 0.30 , 205.01 , 82.21 , 161.35 , 9.72 
Oaxaca,20343,San Sebastián Abasolo, 6.64 , 4.68 , 0.16 , 84.59 , 90.08 , 182.76 , 23.36 
Oaxaca,20344,San Sebastián Coatlán, 25.99 , 20.10 , 0.61 , 167.82 , 297.49 ," 6,268.52 ", 39.41 
Oaxaca,20345,San Sebastián Ixcapa, 26.98 , 21.95 , 0.70 , 200.70 , 176.92 ," 4,122.98 ", 26.53 
Oaxaca,20346,San Sebastián Nicananduta, 12.53 , 10.17 , 0.33 , 110.49 , 128.09 , 336.37 , 13.04 
Oaxaca,20347,San Sebastián Río Hondo, 28.06 , 23.76 , 0.72 , 201.62 , 220.15 , 564.55 , 36.10 
Oaxaca,20348,San Sebastián Tecomaxtlahuaca, 52.10 , 43.85 , 1.51 , 491.16 , 834.64 ," 3,159.69 ", 64.16 
Oaxaca,20349,San Sebastián Teitipac, 13.38 , 10.72 , 0.35 , 158.70 , 120.73 , 238.87 , 28.44 
Oaxaca,20350,San Sebastián Tutla, 52.19 , 45.17 , 1.53 ," 1,073.88 ", 239.07 , 331.02 , 24.76 
Oaxaca,20351,San Simón Almolongas, 19.63 , 16.60 , 0.61 , 175.37 , 283.58 , 677.24 , 22.26 
Oaxaca,20352,San Simón Zahuatlán, 11.86 , 10.77 , 0.32 , 95.95 , 84.08 , 292.23 , 29.37 
Oaxaca,20353,Santa Ana, 16.86 , 13.25 , 0.43 , 131.91 , 165.55 , 406.53 , 18.99 
Oaxaca,20354,Santa Ana Ateixtlahuaca, 4.89 , 4.00 , 0.12 , 31.98 , 48.05 , 125.31 , 12.60 
Oaxaca,20355,Santa Ana Cuauhtémoc, 6.87 , 5.87 , 0.19 , 47.88 , 49.92 , 311.18 , 15.07 
Oaxaca,20356,Santa Ana del Valle, 15.43 , 12.98 , 0.49 , 163.74 , 101.94 , 258.73 , 13.73 
Oaxaca,20357,Santa Ana Tavela, 8.19 , 6.47 , 0.20 , 51.59 , 53.16 ," 3,388.11 ", 7.21 
Oaxaca,20358,Santa Ana Tlapacoyan, 21.27 , 15.28 , 0.52 , 154.84 , 152.26 , 343.64 , 26.09 
Oaxaca,20359,Santa Ana Yareni, 6.89 , 6.22 , 0.20 , 58.62 , 169.21 ," 1,457.57 ", 6.74 
Oaxaca,20360,Santa Ana Zegache, 34.06 , 25.83 , 0.81 , 263.41 , 142.11 , 361.52 , 44.45 
Oaxaca,20361,Santa Catalina Quierí, 8.54 , 7.20 , 0.21 , 59.02 , 89.20 , 279.89 , 8.37 
Oaxaca,20362,Santa Catarina Cuixtla, 9.93 , 7.93 , 0.25 , 91.66 , 27.88 , 168.25 , 7.22 
Oaxaca,20363,Santa Catarina Ixtepeji, 19.21 , 15.89 , 0.62 , 197.42 , 135.53 ," 1,761.53 ", 19.44 
Oaxaca,20364,Santa Catarina Juquila, 130.14 , 107.69 , 5.46 ," 1,263.87 ", 470.25 ," 15,584.94 ", 174.06 
Oaxaca,20365,Santa Catarina Lachatao, 12.66 , 10.14 , 0.31 , 92.31 , 168.70 , 466.49 , 18.84 
Oaxaca,20366,Santa Catarina Loxicha, 26.21 , 24.38 , 0.67 , 194.44 , 20.23 ," 2,510.67 ", 32.95 
Oaxaca,20367,Santa Catarina Mechoacán, 31.62 , 26.39 , 0.81 , 243.20 , 146.41 , 563.97 , 25.06 
Oaxaca,20368,Santa Catarina Minas, 12.42 , 10.03 , 0.32 , 113.98 , 88.81 , 211.90 , 13.30 
Oaxaca,20369,Santa Catarina Quiané, 11.96 , 8.41 , 0.26 , 85.77 , 45.11 , 111.87 , 16.16 
Oaxaca,20370,Santa Catarina Tayata, 6.31 , 4.68 , 0.14 , 47.73 , 108.24 , 260.47 , 11.38 
Oaxaca,20371,Santa Catarina Ticuá, 9.40 , 8.09 , 0.24 , 79.43 , 92.76 , 236.33 , 9.86 
Oaxaca,20372,Santa Catarina Yosonotú, 17.07 , 13.16 , 0.39 , 118.19 , 131.50 , 342.87 , 21.42 
Oaxaca,20373,Santa Catarina Zapoquila, 3.37 , 2.79 , 0.08 , 22.83 , 104.93 , 237.95 , 6.40 
Oaxaca,20374,Santa Cruz Acatepec, 11.03 , 9.75 , 0.30 , 81.19 , 29.47 , 109.85 , 19.99 
Oaxaca,20375,Santa Cruz Amilpas, 17.71 , 15.02 , 0.67 , 610.99 , 122.83 , 182.49 , 18.19 
Oaxaca,20376,Santa Cruz de Bravo, 1.96 , 1.60 , 0.05 , 13.53 , 34.42 , 108.59 , 6.13 
Oaxaca,20377,Santa Cruz Itundujia, 417.01 , 356.32 , 30.62 ," 4,030.77 ", 476.84 ," 5,842.09 ", 159.81 
Oaxaca,20378,Santa Cruz Mixtepec, 26.86 , 22.00 , 0.76 , 232.69 , 90.77 , 230.29 , 30.63 
Oaxaca,20379,Santa Cruz Nundaco, 22.23 , 18.94 , 0.58 , 187.64 , 101.36 , 279.88 , 23.12 
Oaxaca,20380,Santa Cruz Papalutla, 11.95 , 9.56 , 0.30 , 107.64 , 57.74 , 150.01 , 22.50 
Oaxaca,20381,Santa Cruz Tacache de Mina, 12.78 , 10.60 , 0.33 , 121.74 , 43.19 , 409.93 , 13.62 
Oaxaca,20382,Santa Cruz Tacahua, 10.40 , 8.52 , 0.25 , 68.95 , 58.68 ," 1,009.32 ", 7.52 
Oaxaca,20383,Santa Cruz Tayata, 7.68 , 5.13 , 0.15 , 39.05 , 69.97 , 177.41 , 8.27 
Oaxaca,20384,Santa Cruz Xitla, 34.38 , 29.74 , 1.02 , 299.26 , 160.82 , 789.92 , 36.36 
Oaxaca,20385,Santa Cruz Xoxocotlán, 132.71 , 111.82 , 7.62 ," 5,037.61 "," 1,015.11 "," 2,132.26 ", 169.08 
Oaxaca,20386,Santa Cruz Zenzontepec, 139.98 , 116.13 , 3.80 ," 1,003.10 ", 548.83 ," 2,060.48 ", 205.46 
Oaxaca,20387,Santa Gertrudis, 32.97 , 22.30 , 1.04 , 270.68 , 119.03 , 255.13 , 38.43 
Oaxaca,20388,Santa Inés del Monte, 18.78 , 15.76 , 0.50 , 155.17 , 42.95 , 136.04 , 28.20 
Oaxaca,20389,Santa Inés Yatzeche, 8.53 , 6.53 , 0.19 , 58.70 , 9.72 , 42.24 , 10.78 
Oaxaca,20390,Santa Lucía del Camino, 214.17 , 187.37 , 6.93 ," 3,703.48 ", 714.93 ," 1,189.38 ", 67.62 
Oaxaca,20391,Santa Lucía Miahuatlán, 23.12 , 20.52 , 0.61 , 185.78 , 138.02 , 366.98 , 29.58 
Oaxaca,20392,Santa Lucía Monteverde, 114.36 , 91.79 , 5.84 , 906.53 , 355.19 , 971.88 , 98.38 
Oaxaca,20393,Santa Lucía Ocotlán, 28.02 , 23.33 , 0.83 , 257.15 , 73.50 , 201.69 , 30.96 
Oaxaca,20394,Santa María Alotepec, 27.94 , 21.75 , 0.65 , 177.53 , 46.56 , 208.74 , 44.65 
Oaxaca,20395,Santa María Apazco, 17.80 , 13.61 , 0.41 , 111.34 , 274.54 , 682.07 , 25.87 
Oaxaca,20396,Santa María la Asunción, 23.51 , 21.83 , 0.67 , 188.60 , 14.50 , 126.68 , 26.35 
Oaxaca,20397,Heroica Ciudad de Tlaxiaco, 176.61 , 144.72 , 6.57 ," 2,942.50 "," 1,525.46 "," 3,146.87 ", 208.27 
Oaxaca,20398,Ayoquezco de Aldama, 36.37 , 27.41 , 0.98 , 314.31 , 191.42 , 447.09 , 39.55 
Oaxaca,20399,Santa María Atzompa, 53.53 , 45.95 , 2.28 ," 1,409.46 ", 349.98 , 842.94 , 64.34 
Oaxaca,20400,Santa María Camotlán, 14.53 , 11.70 , 2.21 , 107.53 , 266.43 , 503.53 , 9.07 
Oaxaca,20401,Santa María Colotepec, 115.86 , 97.09 , 3.89 ," 1,610.13 ", 847.28 ," 9,480.68 ", 79.36 
Oaxaca,20402,Santa María Cortijo, 10.52 , 6.70 , 0.22 , 48.60 , 259.97 , 810.05 , 15.09 
Oaxaca,20403,Santa María Coyotepec, 11.33 , 9.04 , 0.61 , 371.01 , 80.73 , 136.05 , 9.20 
Oaxaca,20404,Santa María Chachoápam, 12.71 , 7.05 , 0.24 , 75.06 , 171.26 , 438.98 , 12.09 
Oaxaca,20405,Villa de Chilapa de Díaz, 11.43 , 9.83 , 0.36 , 135.77 , 197.94 ," 1,240.48 ", 9.52 
Oaxaca,20406,Santa María Chilchotla, 169.22 , 140.70 , 4.62 ," 1,158.78 ", 952.90 ," 5,354.37 ", 282.19 
Oaxaca,20407,Santa María Chimalapa, 15.55 , 8.80 , 0.81 , 98.46 ," 3,038.93 "," 94,921.45 ", 72.06 
Oaxaca,20408,Santa María del Rosario, 4.65 , 3.49 , 0.10 , 27.83 , 98.85 , 242.66 , 4.92 
Oaxaca,20409,Santa María del Tule, 18.39 , 13.62 , 0.94 , 674.39 , 212.40 , 310.18 , 19.96 
Oaxaca,20410,Santa María Ecatepec, 48.84 , 39.84 , 2.52 , 400.85 , 117.30 ," 5,429.04 ", 28.88 
Oaxaca,20411,Santa María Guelacé, 16.07 , 13.19 , 4.36 , 104.15 , 158.81 , 90.47 , 8.22 
Oaxaca,20412,Santa María Guienagati, 29.15 , 22.52 , 0.68 , 194.14 , 580.87 ," 16,005.49 ", 52.00 
Oaxaca,20413,Santa María Huatulco, 145.84 , 122.27 , 14.66 ," 4,061.99 "," 1,155.56 "," 11,656.75 ", 126.94 
Oaxaca,20414,Santa María Huazolotitlán, 78.04 , 59.10 , 2.07 , 607.57 , 787.96 ," 9,502.52 ", 76.89 
Oaxaca,20415,Santa María Ipalapa, 48.54 , 37.37 , 1.51 , 342.57 , 317.14 ," 3,299.02 ", 31.06 
Oaxaca,20416,Santa María Ixcatlán, 5.74 , 4.73 , 0.22 , 38.56 , 106.82 ," 2,047.35 ", 13.93 
Oaxaca,20417,Santa María Jacatepec, 129.43 , 101.97 , 3.97 , 772.28 , 636.13 ," 16,665.14 ", 143.79 
Oaxaca,20418,Santa María Jalapa del Marqués, 71.79 , 54.82 , 1.88 , 726.10 , 805.52 ," 18,077.31 ", 44.55 
Oaxaca,20419,Santa María Jaltianguis, 4.31 , 3.34 , 0.10 , 38.45 , 115.41 ," 1,206.64 ", 5.19 
Oaxaca,20420,Santa María Lachixío, 14.28 , 12.23 , 0.36 , 103.77 , 47.50 , 139.44 , 16.92 
Oaxaca,20421,Santa María Mixtequilla, 20.40 , 14.71 , 0.51 , 266.13 , 210.25 ," 3,570.39 ", 15.76 
Oaxaca,20422,Santa María Nativitas, 7.45 , 4.89 , 0.15 , 40.30 , 287.49 , 720.05 , 9.23 
Oaxaca,20423,Santa María Nduayaco, 5.35 , 3.68 , 0.11 , 28.78 , 257.39 , 648.86 , 10.61 
Oaxaca,20424,Santa María Ozolotepec, 30.52 , 25.15 , 0.76 , 209.85 , 470.63 ," 2,514.44 ", 62.35 
Oaxaca,20425,Santa María Pápalo, 21.19 , 17.73 , 0.53 , 147.55 , 74.37 ," 1,974.48 ", 27.20 
Oaxaca,20426,Santa María Peñoles, 54.74 , 44.71 , 1.34 , 385.19 , 540.69 ," 1,267.10 ", 77.10 
Oaxaca,20427,Santa María Petapa, 14.71 , 7.92 , 0.57 , 312.33 , 598.31 ," 2,241.79 ", 55.07 
Oaxaca,20428,Santa María Quiegolani, 18.18 , 14.50 , 0.56 , 127.09 , 32.32 , 229.38 , 16.24 
Oaxaca,20429,Santa María Sola, 15.23 , 11.26 , 0.33 , 90.71 , 183.11 , 439.99 , 20.70 
Oaxaca,20430,Santa María Tataltepec, 7.60 , 6.15 , 0.42 , 60.50 , 94.22 , 220.02 , 5.83 
Oaxaca,20431,Santa María Tecomavaca, 12.48 , 10.30 , 0.65 , 96.97 , 324.14 ," 8,916.71 ", 26.54 
Oaxaca,20432,Santa María Temaxcalapa, 9.45 , 7.76 , 0.23 , 62.42 , 12.72 , 54.58 , 11.24 
Oaxaca,20433,Santa María Temaxcaltepec, 18.40 , 15.35 , 0.46 , 133.98 , 102.87 , 589.56 , 33.54 
Oaxaca,20434,Santa María Teopoxco, 32.94 , 28.57 , 0.85 , 243.82 , 199.28 ," 1,463.37 ", 32.40 
Oaxaca,20435,Santa María Tepantlali, 25.51 , 22.67 , 0.68 , 199.78 , 34.22 , 429.70 , 29.33 
Oaxaca,20436,Santa María Texcatitlán, 8.93 , 7.64 , 0.23 , 63.67 , 51.66 , 862.80 , 16.36 
Oaxaca,20437,Santa María Tlahuitoltepec, 75.64 , 66.68 , 2.07 , 535.07 , 581.54 ," 2,615.14 ", 65.47 
Oaxaca,20438,Santa María Tlalixtac, 12.83 , 11.24 , 0.39 , 95.46 , 60.35 , 359.05 , 19.64 
Oaxaca,20439,Santa María Tonameca, 158.92 , 135.57 , 4.63 ," 1,585.32 ", 420.92 ," 23,730.19 ", 128.49 
Oaxaca,20440,Santa María Totolapilla, 7.92 , 7.09 , 0.21 , 65.11 , 176.46 ," 3,772.11 ", 5.63 
Oaxaca,20441,Santa María Xadani, 44.11 , 35.72 , 1.09 , 351.22 , 233.85 ," 3,189.06 ", 27.98 
Oaxaca,20442,Santa María Yalina, 2.02 , 1.76 , 0.05 , 15.92 , 10.58 ," 1,128.74 ", 2.79 
Oaxaca,20443,Santa María Yavesía, 4.20 , 3.44 , 0.10 , 32.09 , 46.79 ," 2,035.42 ", 5.71 
Oaxaca,20444,Santa María Yolotepec, 3.85 , 3.16 , 0.09 , 27.21 , 25.52 , 523.09 , 3.89 
Oaxaca,20445,Santa María Yosoyúa, 14.22 , 10.55 , 0.32 , 96.30 , 132.63 , 327.21 , 32.32 
Oaxaca,20446,Santa María Yucuhiti, 48.36 , 41.99 , 1.31 , 407.27 , 257.44 , 783.32 , 59.58 
Oaxaca,20447,Santa María Zacatepec, 127.72 , 105.68 , 3.70 ," 1,119.75 ", 548.47 ," 6,670.04 ", 110.08 
Oaxaca,20448,Santa María Zaniza, 15.10 , 12.29 , 0.36 , 93.04 , 154.76 , 369.22 , 22.03 
Oaxaca,20449,Santa María Zoquitlán, 28.99 , 21.80 , 0.78 , 207.32 , 286.95 ," 9,229.09 ", 31.78 
Oaxaca,20450,Santiago Amoltepec, 82.97 , 72.53 , 2.09 , 590.67 , 434.82 ," 2,302.77 ", 110.23 
Oaxaca,20451,Santiago Apoala, 10.55 , 8.12 , 0.24 , 66.71 , 372.39 , 887.91 , 11.31 
Oaxaca,20452,Santiago Apóstol, 33.51 , 26.70 , 1.02 , 299.49 , 138.61 , 331.39 , 21.32 
Oaxaca,20453,Santiago Astata, 27.15 , 23.35 , 1.03 , 262.80 , 340.27 ," 3,241.90 ", 14.22 
Oaxaca,20454,Santiago Atitlán, 26.31 , 21.56 , 0.65 , 176.90 , 381.57 , 955.16 , 45.56 
Oaxaca,20455,Santiago Ayuquililla, 16.00 , 14.27 , 0.43 , 137.00 , 345.56 ," 1,929.84 ", 23.58 
Oaxaca,20456,Santiago Cacaloxtepec, 6.28 , 5.75 , 0.18 , 76.09 , 210.22 , 563.18 , 7.05 
Oaxaca,20457,Santiago Camotlán, 32.82 , 25.40 , 0.76 , 202.27 , 124.39 ," 17,438.57 ", 52.50 
Oaxaca,20458,Santiago Comaltepec, 9.56 , 7.72 , 0.24 , 74.05 , 118.98 ," 14,565.91 ", 15.58 
Oaxaca,20459,Santiago Chazumba, 27.28 , 23.32 , 0.71 , 225.96 ," 1,112.64 "," 3,570.12 ", 55.39 
Oaxaca,20460,Santiago Choápam, 45.48 , 37.45 , 1.16 , 296.73 , 91.23 ," 9,973.68 ", 59.95 
Oaxaca,20461,Santiago del Río, 4.74 , 3.95 , 0.12 , 36.85 , 124.19 , 456.42 , 7.49 
Oaxaca,20462,Santiago Huajolotitlán, 19.88 , 16.82 , 0.60 , 249.39 , 441.67 ," 1,031.26 ", 20.47 
Oaxaca,20463,Santiago Huauclilla, 8.61 , 5.83 , 0.40 , 42.24 , 74.43 ," 4,231.16 ", 8.08 
Oaxaca,20464,Santiago Ihuitlán Plumas, 6.11 , 3.46 , 0.10 , 24.08 , 210.79 , 502.37 , 10.21 
Oaxaca,20465,Santiago Ixcuintepec, 13.07 , 10.55 , 0.31 , 84.98 , 36.56 , 638.29 , 23.05 
Oaxaca,20466,Santiago Ixtayutla, 168.49 , 140.57 , 8.93 ," 1,372.27 ", 638.35 ," 2,001.05 ", 125.54 
Oaxaca,20467,Santiago Jamiltepec, 153.55 , 116.45 , 4.16 ," 1,259.99 "," 1,055.85 "," 18,683.37 ", 162.29 
Oaxaca,20468,Santiago Jocotepec, 116.03 , 94.42 , 2.95 , 755.53 ," 1,029.68 "," 24,875.31 ", 146.90 
Oaxaca,20469,Santiago Juxtlahuaca, 203.10 , 176.47 , 7.57 ," 2,058.65 "," 1,239.24 "," 7,850.71 ", 182.60 
Oaxaca,20470,Santiago Lachiguiri, 50.59 , 38.19 , 1.16 , 307.50 , 129.87 ," 8,219.00 ", 121.02 
Oaxaca,20471,Santiago Lalopa, 4.42 , 3.79 , 0.12 , 31.09 , 46.28 , 119.20 , 5.10 
Oaxaca,20472,Santiago Laollaga, 25.28 , 18.64 , 0.59 , 222.46 , 412.83 ," 7,695.47 ", 17.26 
Oaxaca,20473,Santiago Laxopa, 10.50 , 9.11 , 0.27 , 78.01 , 80.17 , 490.02 , 18.91 
Oaxaca,20474,Santiago Llano Grande, 23.74 , 17.78 , 0.55 , 146.86 , 357.88 ," 2,074.94 ", 32.61 
Oaxaca,20475,Santiago Matatlán, 52.79 , 44.81 , 1.82 , 685.49 , 438.25 ," 1,069.92 ", 48.06 
Oaxaca,20476,Santiago Miltepec, 30.61 , 25.97 , 2.65 , 296.71 , 68.35 , 155.33 , 6.11 
Oaxaca,20477,Santiago Minas, 16.27 , 12.08 , 0.37 , 93.50 , 191.27 , 456.68 , 23.64 
Oaxaca,20478,Santiago Nacaltepec, 22.87 , 16.84 , 0.51 , 142.44 , 101.35 ," 1,837.08 ", 27.82 
Oaxaca,20479,Santiago Nejapilla, 2.66 , 1.83 , 0.05 , 14.19 , 17.63 , 71.96 , 4.69 
Oaxaca,20480,Santiago Nundiche, 11.02 , 7.99 , 0.24 , 67.25 , 85.60 , 218.70 , 12.50 
Oaxaca,20481,Santiago Nuyoó, 22.26 , 16.09 , 0.48 , 137.59 , 93.69 , 289.10 , 58.21 
Oaxaca,20482,Santiago Pinotepa Nacional, 241.14 , 191.97 , 7.20 ," 2,669.37 "," 1,224.02 "," 12,109.03 ", 300.68 
Oaxaca,20483,Santiago Suchilquitongo, 34.68 , 28.75 , 1.32 , 441.01 , 176.65 , 354.21 , 61.40 
Oaxaca,20484,Santiago Tamazola, 24.06 , 21.51 , 0.65 , 208.01 , 167.12 ," 1,614.22 ", 32.77 
Oaxaca,20485,Santiago Tapextla, 27.62 , 20.96 , 0.64 , 163.92 , 112.35 ," 2,129.70 ", 30.81 
Oaxaca,20486,Villa Tejúpam de la Unión, 27.40 , 16.10 , 0.50 , 148.49 , 292.36 , 872.10 , 28.67 
Oaxaca,20487,Santiago Tenango, 15.12 , 11.75 , 0.35 , 109.66 , 81.64 , 363.15 , 20.66 
Oaxaca,20488,Santiago Tepetlapa, 1.90 , 1.01 , 0.03 , 6.83 , 55.90 , 135.24 , 11.14 
Oaxaca,20489,Santiago Tetepec, 39.63 , 32.00 , 0.98 , 288.23 , 389.70 ," 2,549.17 ", 48.35 
Oaxaca,20490,Santiago Texcalcingo, 23.49 , 20.05 , 0.60 , 167.98 , 54.85 , 296.95 , 31.92 
Oaxaca,20491,Santiago Textitlán, 27.24 , 22.55 , 0.70 , 204.43 , 103.93 , 286.51 , 38.83 
Oaxaca,20492,Santiago Tilantongo, 30.77 , 24.17 , 0.73 , 218.88 , 446.47 ," 1,135.31 ", 33.93 
Oaxaca,20493,Santiago Tillo, 10.81 , 5.45 , 0.17 , 45.60 , 67.56 , 165.64 , 6.25 
Oaxaca,20494,Santiago Tlazoyaltepec, 52.61 , 46.24 , 1.49 , 317.79 , 87.59 , 259.80 , 53.63 
Oaxaca,20495,Santiago Xanica, 27.41 , 21.25 , 0.69 , 175.40 , 86.60 ," 4,269.46 ", 85.02 
Oaxaca,20496,Santiago Xiacuí, 10.88 , 8.63 , 0.28 , 105.87 , 42.19 , 229.24 , 15.95 
Oaxaca,20497,Santiago Yaitepec, 47.43 , 42.04 , 1.04 , 298.53 , 35.31 , 437.23 , 52.85 
Oaxaca,20498,Santiago Yaveo, 106.74 , 69.68 , 2.69 , 493.72 ," 2,882.20 "," 16,918.74 ", 224.87 
Oaxaca,20499,Santiago Yolomécatl, 7.86 , 5.89 , 0.24 , 105.52 , 205.40 , 484.72 , 10.95 
Oaxaca,20500,Santiago Yosondúa, 90.66 , 75.97 , 3.63 , 765.22 , 646.60 ," 3,095.79 ", 78.40 
Oaxaca,20501,Santiago Yucuyachi, 5.15 , 4.33 , 0.13 , 40.70 , 104.31 , 526.42 , 8.82 
Oaxaca,20502,Santiago Zacatepec, 43.97 , 36.77 , 1.11 , 301.69 , 154.57 ," 1,864.33 ", 70.01 
Oaxaca,20503,Santiago Zoochila, 2.85 , 2.45 , 0.07 , 20.26 , 5.56 , 24.90 , 3.43 
Oaxaca,20504,Nuevo Zoquiápam, 11.82 , 9.81 , 0.42 , 113.58 , 129.44 , 388.26 , 12.42 
Oaxaca,20505,Santo Domingo Ingenio, 107.79 , 62.30 , 1.86 , 390.97 , 226.93 ," 3,562.24 ", 46.38 
Oaxaca,20506,Santo Domingo Albarradas, 7.21 , 5.73 , 0.17 , 45.84 , 5.79 , 587.24 , 3.18 
Oaxaca,20507,Santo Domingo Armenta, 27.40 , 20.21 , 0.61 , 160.29 , 235.49 ," 1,321.56 ", 31.49 
Oaxaca,20508,Santo Domingo Chihuitán, 16.76 , 10.38 , 0.32 , 104.16 , 53.64 ," 1,508.30 ", 10.65 
Oaxaca,20509,Santo Domingo de Morelos, 79.42 , 66.09 , 2.34 , 618.95 , 172.94 ," 1,695.01 ", 93.55 
Oaxaca,20510,Santo Domingo Ixcatlán, 5.83 , 4.83 , 0.14 , 39.72 , 61.54 , 160.57 , 7.37 
Oaxaca,20511,Santo Domingo Nuxaá, 28.69 , 22.13 , 0.65 , 193.43 , 76.13 , 374.07 , 31.53 
Oaxaca,20512,Santo Domingo Ozolotepec, 7.28 , 5.85 , 0.19 , 47.53 , 37.48 , 99.61 , 6.41 
Oaxaca,20513,Santo Domingo Petapa, 63.15 , 53.10 , 1.75 , 594.62 , 95.74 ," 6,168.97 ", 105.22 
Oaxaca,20514,Santo Domingo Roayaga, 9.14 , 7.70 , 0.23 , 62.89 , 10.69 , 597.03 , 14.86 
Oaxaca,20515,Santo Domingo Tehuantepec, 290.35 , 235.59 , 9.25 ," 3,866.81 "," 1,035.65 "," 14,485.39 ", 191.37 
Oaxaca,20516,Santo Domingo Teojomulco, 38.40 , 32.70 , 1.10 , 295.66 , 182.89 , 498.73 , 35.48 
Oaxaca,20517,Santo Domingo Tepuxtepec, 40.37 , 35.05 , 1.02 , 300.64 , 70.61 , 312.28 , 36.92 
Oaxaca,20518,Santo Domingo Tlatayápam, 1.26 , 0.81 , 0.02 , 6.90 , 24.13 , 72.16 , 3.27 
Oaxaca,20519,Santo Domingo Tomaltepec, 14.31 , 11.74 , 0.49 , 183.14 , 56.90 , 192.60 , 8.35 
Oaxaca,20520,Santo Domingo Tonalá, 33.37 , 27.75 , 0.98 , 310.46 , 135.98 ," 2,356.85 ", 36.03 
Oaxaca,20521,Santo Domingo Tonaltepec, 2.62 , 1.91 , 0.06 , 16.33 , 77.57 , 187.71 , 5.22 
Oaxaca,20522,Santo Domingo Xagacía, 8.26 , 7.21 , 0.21 , 60.18 , 27.65 , 96.04 , 6.68 
Oaxaca,20523,Santo Domingo Yanhuitlán, 17.16 , 10.01 , 0.34 , 103.79 , 180.41 , 497.23 , 16.20 
Oaxaca,20524,Santo Domingo Yodohino, 3.52 , 2.83 , 0.09 , 24.59 , 7.07 ," 1,817.58 ", 3.57 
Oaxaca,20525,Santo Domingo Zanatepec, 188.55 , 144.99 , 6.65 ," 1,137.38 ", 616.23 ," 23,338.47 ", 95.49 
Oaxaca,20526,Santos Reyes Nopala, 113.47 , 97.22 , 3.02 , 933.01 , 778.15 ," 5,803.59 ", 118.17 
Oaxaca,20527,Santos Reyes Pápalo, 17.49 , 15.73 , 0.47 , 132.75 , 42.41 ," 2,722.28 ", 26.04 
Oaxaca,20528,Santos Reyes Tepejillo, 8.70 , 7.20 , 0.23 , 76.65 , 174.46 ," 1,718.47 ", 8.11 
Oaxaca,20529,Santos Reyes Yucuná, 6.53 , 6.10 , 0.18 , 45.02 , 154.94 , 685.63 , 12.26 
Oaxaca,20530,Santo Tomás Jalieza, 27.13 , 20.95 , 0.72 , 226.69 , 178.96 , 424.10 , 36.47 
Oaxaca,20531,Santo Tomás Mazaltepec, 16.41 , 12.65 , 0.41 , 168.01 , 114.85 , 274.62 , 15.37 
Oaxaca,20532,Santo Tomás Ocotepec, 33.10 , 26.07 , 0.78 , 235.77 , 430.54 ," 1,065.64 ", 43.63 
Oaxaca,20533,Santo Tomás Tamazulapan, 13.53 , 10.35 , 0.33 , 133.25 , 247.31 , 559.21 , 12.73 
Oaxaca,20534,San Vicente Coatlán, 36.43 , 28.54 , 0.98 , 266.35 , 286.55 , 650.41 , 32.17 
Oaxaca,20535,San Vicente Lachixío, 23.11 , 19.14 , 0.58 , 154.32 , 342.02 , 807.26 , 32.72 
Oaxaca,20536,San Vicente Nuñú, 4.44 , 3.29 , 0.10 , 26.22 , 110.69 , 485.43 , 7.56 
Oaxaca,20537,Silacayoápam, 34.26 , 29.57 , 1.02 , 338.87 ," 1,037.81 "," 10,944.57 ", 53.83 
Oaxaca,20538,Sitio de Xitlapehua, 9.03 , 6.13 , 0.18 , 45.45 , 122.08 , 306.00 , 6.82 
Oaxaca,20539,Soledad Etla, 10.96 , 8.58 , 0.42 , 250.32 , 111.60 , 184.74 , 39.18 
Oaxaca,20540,Villa de Tamazulápam del Progreso, 29.01 , 21.60 , 0.84 , 372.59 , 556.17 ," 1,619.50 ", 37.39 
Oaxaca,20541,Tanetze de Zaragoza, 15.13 , 13.06 , 0.39 , 110.98 , 80.74 , 235.41 , 23.03 
Oaxaca,20542,Taniche, 12.19 , 9.17 , 0.21 , 58.04 , 58.35 , 137.11 , 8.99 
Oaxaca,20543,Tataltepec de Valdés, 110.61 , 92.39 , 6.97 , 942.06 , 397.38 ," 4,200.89 ", 61.79 
Oaxaca,20544,Teococuilco de Marcos Pérez, 8.57 , 7.34 , 0.29 , 90.40 , 164.99 , 663.69 , 4.10 
Oaxaca,20545,Teotitlán de Flores Magón, 30.15 , 26.39 , 1.23 , 504.09 , 214.62 ," 3,526.46 ", 298.13 
Oaxaca,20546,Teotitlán del Valle, 24.78 , 20.57 , 0.88 , 379.61 , 256.78 , 681.93 , 22.40 
Oaxaca,20547,Teotongo, 7.66 , 5.73 , 0.17 , 57.18 , 358.90 , 861.46 , 12.94 
Oaxaca,20548,Tepelmeme Villa de Morelos, 17.63 , 10.32 , 0.30 , 78.92 ," 1,347.85 "," 9,376.19 ", 31.79 
Oaxaca,20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca", 83.83 , 69.51 , 2.39 , 737.15 ," 1,075.63 "," 7,069.35 ", 67.53 
